Date,Open,High,Low,Close,Adj Close,Volume
2014-07-10,113.79000091552734,115.56999969482422,113.45999908447266,114.94000244140625,98.43951416015625,251900
2014-07-11,114.93000030517578,115.05000305175781,114.33000183105469,114.7699966430664,98.29389953613281,436200
2014-07-14,115.80000305175781,115.93000030517578,115.08999633789062,115.25,98.7049789428711,772700
2014-07-15,115.2300033569336,115.61000061035156,113.94000244140625,114.5199966430664,98.07979583740234,235700
2014-07-16,115.0999984741211,115.16000366210938,114.0199966430664,114.4800033569336,98.04552459716797,228400
2014-07-17,113.69999694824219,114.55000305175781,112.77999877929688,112.94999694824219,96.73517608642578,253600
2014-07-18,113.1500015258789,114.55000305175781,113.11000061035156,114.5,98.06266021728516,170000
2014-07-21,113.83000183105469,114.19000244140625,113.43000030517578,114.04000091552734,97.66869354248047,374700
2014-07-22,114.58999633789062,115.19000244140625,114.44999694824219,114.77999877929688,98.30247497558594,340900
2014-07-23,115.0,115.25,114.51000213623047,114.9000015258789,98.40523529052734,144100
2014-07-24,115.2300033569336,115.41999816894531,114.72000122070312,114.93000030517578,98.43091583251953,165100
2014-07-25,114.1500015258789,114.52999877929688,113.86000061035156,114.0999984741211,97.72007751464844,246200
2014-07-28,114.18000030517578,114.41000366210938,113.0,113.72000122070312,97.3946533203125,167200
2014-07-29,114.05000305175781,114.44999694824219,113.55000305175781,113.56999969482422,97.26614379882812,136200
2014-07-30,114.23999786376953,114.31999969482422,113.4000015258789,113.80999755859375,97.47171020507812,174500
2014-07-31,112.7300033569336,113.0,111.23999786376953,111.23999786376953,95.2706527709961,419600
2014-08-01,111.33000183105469,111.72000122070312,110.12999725341797,110.94999694824219,95.02228546142578,558500
2014-08-04,111.33000183105469,111.88999938964844,110.33999633789062,111.7699966430664,95.72454071044922,639800
2014-08-05,111.19999694824219,112.16999816894531,110.69999694824219,111.26000213623047,95.28778076171875,325700
2014-08-06,110.58999633789062,112.02999877929688,110.58999633789062,111.44000244140625,95.44193267822266,442800
2014-08-07,111.66000366210938,112.11000061035156,110.66000366210938,110.98999786376953,95.05652618408203,502500
2014-08-08,111.11000061035156,112.1500015258789,110.97000122070312,112.08999633789062,95.9986343383789,234200
2014-08-11,112.5999984741211,113.55999755859375,112.4000015258789,112.91999816894531,96.7094955444336,190600
2014-08-12,112.61000061035156,113.13999938964844,111.87999725341797,112.30999755859375,96.18708038330078,201700
2014-08-13,112.68000030517578,113.36000061035156,112.5,113.20999908447266,96.9578628540039,138900
2014-08-14,113.25,113.62999725341797,113.13999938964844,113.55999755859375,97.25760650634766,210900
2014-08-15,114.19999694824219,114.30000305175781,112.56999969482422,113.51000213623047,97.21479797363281,299500
2014-08-18,114.48999786376953,115.0,114.12999725341797,115.0,98.49088287353516,250300
2014-08-19,115.1500015258789,115.66000366210938,115.1500015258789,115.54000091552734,98.953369140625,162200
2014-08-20,115.0199966430664,115.6500015258789,114.9000015258789,115.5199966430664,98.9362564086914,377000
2014-08-21,115.38999938964844,115.81999969482422,114.80000305175781,115.69999694824219,99.09038543701172,308100
2014-08-22,115.5999984741211,115.98999786376953,115.11000061035156,115.68000030517578,99.07325744628906,433400
2014-08-25,116.27999877929688,116.48999786376953,115.80000305175781,116.0999984741211,99.43295288085938,238100
2014-08-26,116.27999877929688,116.95999908447266,116.2300033569336,116.81999969482422,100.04960632324219,159800
2014-08-27,116.91999816894531,116.97000122070312,116.4000015258789,116.58999633789062,99.85261535644531,185200
2014-08-28,116.16000366210938,116.41999816894531,115.69999694824219,116.22000122070312,99.53573608398438,150500
2014-08-29,116.43000030517578,116.94999694824219,116.08000183105469,116.87000274658203,100.0924301147461,408900
2014-09-02,117.12999725341797,117.5999984741211,116.75,117.30000305175781,100.46070861816406,311900
2014-09-03,117.86000061035156,117.9000015258789,116.72000122070312,116.83999633789062,100.06673431396484,237300
2014-09-04,117.04000091552734,117.5999984741211,116.1500015258789,116.38999938964844,99.68133544921875,150600
2014-09-05,116.30000305175781,116.79000091552734,115.80000305175781,116.7699966430664,100.00679779052734,212100
2014-09-08,116.68000030517578,117.12000274658203,116.22000122070312,116.76000213623047,99.99820709228516,277100
2014-09-09,116.66999816894531,116.66999816894531,115.5,115.68000030517578,99.07325744628906,226200
2014-09-10,115.61000061035156,116.13999938964844,115.19000244140625,116.0999984741211,99.43295288085938,191500
2014-09-11,115.52999877929688,116.7699966430664,115.3499984741211,116.70999908447266,99.95539093017578,219800
2014-09-12,116.72000122070312,116.72000122070312,115.29000091552734,115.6500015258789,99.0475845336914,470200
2014-09-15,115.66999816894531,115.69000244140625,114.37000274658203,114.61000061035156,98.15686798095703,258700
2014-09-16,114.45999908447266,115.45999908447266,114.25,115.25,98.7049789428711,178600
2014-09-17,115.3499984741211,116.05000305175781,114.88999938964844,115.4000015258789,98.83345794677734,251000
2014-09-18,115.81999969482422,116.0,115.56999969482422,115.81999969482422,99.19317626953125,177800
2014-09-19,116.45999908447266,116.45999908447266,114.55000305175781,114.83999633789062,98.35385131835938,448400
2014-09-22,114.45999908447266,114.45999908447266,112.98999786376953,113.20999908447266,96.9578628540039,409600
2014-09-23,112.83000183105469,113.38999938964844,112.2300033569336,112.23999786376953,96.12709045410156,241900
2014-09-24,112.30999755859375,113.11000061035156,111.80000305175781,112.94999694824219,96.73517608642578,289800
2014-09-25,112.69999694824219,112.75,110.97000122070312,111.29000091552734,95.31348419189453,461800
2014-09-26,111.68000030517578,112.2300033569336,111.27999877929688,112.08000183105469,95.99007415771484,561700
2014-09-29,110.91999816894531,112.25,110.9000015258789,112.04000091552734,95.955810546875,262900
2014-09-30,111.95999908447266,112.06999969482422,110.62999725341797,110.62999725341797,94.74823760986328,256100
2014-10-01,110.5199966430664,110.62999725341797,108.79000091552734,109.08999633789062,93.42930603027344,578400
2014-10-02,108.94999694824219,110.08000183105469,108.0,109.7300033569336,93.9774169921875,594700
2014-10-03,110.52999877929688,111.0,109.98999786376953,110.55999755859375,94.68827819824219,694900
2014-10-06,110.88999938964844,110.95999908447266,109.69999694824219,109.95999908447266,94.17440795898438,443400
